title,video_id,published_at
[수어로 알려주는 정책] '내보험찾아줌'에서 숨어있는 보험금 찾으세요!,DDaZRDRK1_U,2023-07-10T01:15:00Z
[수어통역] 제2의 인생이 시작됐다! #6070이야기예술인(이야기할머니) | 대담한 정책,UufKlJ6w4S0,2023-07-07T07:25:43Z
[수어숏Talk] 수산물에서 방사능 검출 여부 궁금하시다면 [국민신청 방사능 검사] 신청하세요!,BHj0DihchT4,2023-07-04T06:30:03Z
[수어로 알려주는 정책]  한미동맹 70주년,ZqNIauQoB6c,2023-07-03T01:00:10Z
"[수어로 알려주는 정책] 젊어지는 대한민국, 오늘부터(6.28.) '만 나이 통일법'을 시행합니다!",A9iANbNQT5A,2023-06-29T04:30:06Z
"[수어로 알려주는 정책] 독거 어르신, 장애인 가구 응급호출기, 화재·활동량 감지기 등 설치! #응급안전안심서비스",k0Q3aqu32NU,2023-06-27T02:00:16Z
"[수어로 알려주는 정책] '국내 수산물 안전관리' 우리 수산물, '3중'으로 철처하게 확인합니다.",S46_itOl5dM,2023-06-26T02:00:09Z
[수어로 알려주는 정책] 새만금에서 열리는 세계스카우트잼버리 뭘 하나요?,s_DHUKP59II,2023-06-22T01:23:33Z
[수어숏Talk] 장애인과 비장애인이 함께 스포츠로 어울리는 '반다비체육센터' #shorts,SnIseIKWazQ,2023-06-20T08:15:01Z
"[수어로 알려주는 정책] 전세 계약 맺을 때, 시세·집주인·행정 정보 안심전세 App 2.0 하나로 해결!",S3IwAr3DfdU,2023-06-19T01:00:07Z
"[수어로 알려주는 정책] 여름철 불청객 세균성 식중독, 6대 예방수칙 꼭 지켜주세요!",-lO3Br4k-a4,2023-06-14T04:30:00Z
[수어통역] 정부의 다양한 혁신 서비스를 소개해 드립니다! | 릴터뷰 (ep5. 행정안전부 박진감 청년보좌역) #취임1년,fMhcT2ZoZuE,2023-06-13T07:00:11Z
[수어로 알려주는 정책] 지진해일 발생 시 행동요령  안내,W5dO8DXuc_0,2023-06-12T01:00:12Z
[수어로 알려주는 정책] 전세사기 피해지원 및 주거안정 특별법으 전세사기 피해자의 주거안정을 신속하게 지원합니다,05JrOK7ERv4,2023-06-09T01:30:00Z
[수어로 알려주는 정책] 임금 상습체불한 사업주는 형사처벌과 신용제재로 강력 대응합니다,-YcL3BOxDQc,2023-06-08T01:45:00Z
[수어로 알려주는 정책] 투자 손실 보상 심리를 악용한 #전화금융사기 신종 수법 주의하세요!,q-0dluZXsgo,2023-06-07T01:00:30Z
엠블럼 큐알코드 찍고 수어 통역 확인하세요! ' 수어와 만나',AgVpjp6scg0,2023-06-05T09:53:13Z
[수어통역] 제25회 #세계스카우트잼버리 가 #새만금 에서 열립니다! | 대담한 정책 (ep.1),w5wo0yKIqls,2023-06-05T01:00:20Z
"[수어통역] 대한민국, 글로벌 창업 대국으로의 도약! | 릴터뷰 (ep4. 중소벤처기업부 이석호 청년보좌역) #취임1년",Sg_QyIe27SA,2023-06-02T08:26:45Z
"[수어로 알려주는 정책] 국민은 편리하게, 정부는 똑똑하게, 기업은 성장하도록 '디지털플랫폼 정부 실현'",wY69_8mFdTE,2023-06-01T01:00:30Z
[수어숏Talk] 정부 인증 가사 서비스 '가사랑' 안내 #shorts,izbHvxuNme4,2023-05-31T01:00:15Z
[수어통역] #문화 를 통해 되찾는 꿈과 행복 | 릴터뷰 (ep3. 문화체육관광부 최수지 청년보좌역) #취임1년,zULhUQlaaIM,2023-05-30T01:00:21Z
[수어통역] 국민의 건강과 행복을 책임지는 든든한 #복지정책 | 릴터뷰 (ep2. 보건복지부 손윤희 청년보좌역) #취임1주년,Py0AjRf5KeM,2023-05-26T06:20:36Z
[수어로 알려주는 정책] 지진 발생 시 장소별 행동요령 안내,5Co3gGUiBS4,2023-05-24T01:30:01Z
[수어숏Talk] 늦은 밤 동네 곳곳에 빛을 밝히는 공공심야약국 #shorts,P2QsgzV9Io0,2023-05-23T02:00:14Z
[수어통역] 대한민국의 미래를 책임질 #교육개혁 | 릴터뷰 (ep1. 교육부 백지원 청년보좌역) #취임1주년,_wM-WvwDkvE,2023-05-22T01:00:12Z
"[수어로 알려주는 정책] 비정상거처이주지원사업, 국민의 질문에 답변드립니다!",1jBlYEnRfTw,2023-05-19T01:00:01Z
[수어로 알려주는 정책] 새버미가 알려주는 세계스카우트잼버리,gQIW-ponMDM,2023-05-16T01:00:25Z
[수어숏Talk] 시·청각장애인 맞춤형 스마트TV 보급 안내(~5.26) #shorts,XmfhANe2E3c,2023-05-15T02:00:16Z
[수어숏Talk] ‘모두를 위한 박물관’ 이용 장벽 없는 스마트 전시관! #shorts,MDz-bwrKuro,2023-05-12T01:00:08Z
[수어로 알려주는 정책] 결혼·출산·양육이 행복한 선택이 될 수 있는 정책,UAFEqVqfdiM,2023-05-11T01:46:22Z
[수어통역] 이제는 K-농업도 한류! '스마트팜'의 세계 진출 | 말해주세요 (ep.39),euWhY73mBqo,2023-05-08T01:30:14Z
[수어통역] 국내를 넘어 세계로! 해외로 진출한 #K스마트팜 | 말해주세요 (ep.38),LRxGAdr4-Yw,2023-05-04T01:00:10Z
[수어로 알려주는 정책] 가짜뉴스 퇴치를 위한 종합대응 추진계,AhaLGU-el2Y,2023-05-02T08:00:31Z
[수어숏Talk] 유류세 부담 걱정마세요! #shorts,MARRAZfZYzU,2023-05-01T02:17:39Z
[수어로 알려주는 정책] 2023 북한인권보고서,FYlB7pXEbLU,2023-04-28T02:00:10Z
[수어로 알려주는 정책] 불법 사행산업을 신고해주세요,BFsNj-NefN8,2023-04-26T02:00:06Z
[수어통역] #일본 방송국의 협업 제안까지 받았던 비결은?! | 정태구 주오사카 한국문화원장 (뉴텔러 ep.19),qTqzIqdtae0,2023-04-24T01:00:14Z
[수어로 알려주는 정책] 장애인 일자리 정보에 관한 모든 것! ‘장애인고용포털’에서 확인!,KaD-5He_WQg,2023-04-21T01:15:00Z
"[수어통역] 꿀벌도 지키고, 수확도 늘리는 #스마트벌통 | 말해주세요 (ep.37)",9vuodj_0oKA,2023-04-20T01:00:05Z
[수어로 알려주는 정책] 교통사고 사망자 감소를 위해 대한민국 교통안전이 바뀝니다!,yxhZ-GaHte0,2023-04-18T01:07:27Z
[수어통역] #벨기에 에서 'K-클래식'과 'K-무비'가 사랑받는 이유 | 김재환 주벨기에 한국문화원장 (뉴텔러 ep.18),m2gngAxec6w,2023-04-17T01:00:24Z
"[수어통역] #스마트팜 도입 후 ""생산력이 30% 증가했어요!""| 말해주세요 (ep.36)",DiIPx70KdH4,2023-04-14T01:00:04Z
[수어로 알려주는 정책] 긴급복지지원사업 안내,Mmg0B3QyCs8,2023-04-11T02:00:34Z
[수어통역] 세계인이 찾는 #관광매력국가 대한민국 | 말해주세요 (ep.35),cGAjh-65nbg,2023-04-10T01:00:13Z
[수어통역] 편견 속 수많은 물음표(?)를 느낌표(!)로 | 말해주세요 (ep.34),wFsXK1ZuLiE,2023-04-07T01:00:30Z
[수어로 알려주는 정책] 알뜰교통카드 이용·신청 안,uvr2v-Y0BjM,2023-04-05T01:00:19Z
[수어통역] '생활관광'을 통해 지역의 매력을 세상에 알리다! | 말해주세요 (ep.33),sy3EWsQahLY,2023-03-31T01:00:17Z
[수어로 알려주는 정책] 우유바우처 시범사업 시작!,w4HEVVpzLFg,2023-03-28T01:00:33Z
[수어로 알려주는 정책] #2023 부산 세계박람회,PVh0VxZE7QM,2023-03-27T01:00:14Z
[수어통역] 외국 관광객들이 한국을 찾는 이유는? | 말해주세요 (ep.32),xKk_kfBIVJo,2023-03-23T01:00:16Z
"[수어로 알려주는 정책] #부모급여, 국민의 질문에 답변드립니다!",7gqUz7VgNlo,2023-03-21T01:00:05Z
[수어통역] 직장 다니는 아빠의 생생한 육아일기 | 말해주세요 (ep.31),htKx4a-Mpso,2023-03-20T01:06:46Z
[수어로 알려주는 정책] 세계스카우트잼버리,yZIXi5fOcW0,2023-03-17T02:18:58Z
"[수어통역] 전문가로부터 듣는다. 尹정부 1년 차, 규제혁신 성과와 과제 | 양준석 한국규제학회장, 우태희 대한상공회의소 부회장 (뉴텔러 ep.17)",tpXt_-EJicI,2023-03-16T01:25:16Z
[수어통역] 희망의 선율을 들려주는 '하트하트오케스트라' | 말해주세요 (ep.30),IYtbKM_OVOo,2023-03-15T02:00:06Z
[수어통역] 🔊 건강일상FM '초·중학생 입학생 필수예방접종'을 아시나요?,ukWTzZBxFjs,2023-03-14T01:30:27Z
[수어 숏Talk] 2030 부산세계박람회 유치 함께 응원해요!,tS9PMttyahM,2023-03-13T08:30:13Z
[수어통역] “아는 만큼 보인다!” 시니어의 디지털 정복기 | 말해주세요 (ep.29),e9FJVNShK5c,2023-03-09T01:00:13Z
[수어로 알려주는 정책] 3월 6일부터 '로타바이러스 백신' 무료 접종을 실시합니다!,X9yaYUrLKe8,2023-03-08T01:00:13Z
[수어로 알려주는 정책] 문화누리카드 신청 안내,BUzkpd9Mk5I,2023-03-07T01:00:04Z
"K-콘텐츠의 뿌리이자 핵심, 스토리의 힘 | 한국콘텐츠진흥원 대중문화본부 만화스토리산업팀 황신 팀장 (뉴텔러 ep.15)",96qwQUExCIU,2023-03-02T01:00:03Z
[수어로 알려주는 정책] 안전한 전세 계약을 위한 안심전세 앱 안내,_x54LzKlUQU,2023-02-28T01:00:21Z
[수어로 알려주는 정책] 가까운 복지관·병원 등에서 복지서비스 신청하세요!,7JZLpEBEWys,2023-02-27T01:00:02Z
[수어통역] 자립준비청년이 사회적 기업가로 성장해 전하는 꿈과 희망 | 말해주세요 (ep.28),ts2bVZnkJfQ,2023-02-23T01:00:30Z
[수어로 알려주는 정책] 청소년상담 1388,Hmi0fhR-H3c,2023-02-22T02:19:05Z
[수어로 알려주는 정책] 모바일 운전면허증 발급 방법 안내,vTPnSNbSNQU,2023-02-21T01:00:22Z
[수어로 알려주는 정책] 고령자 복지주택,84cttdVI7LM,2023-02-20T01:00:05Z
[수어통역] 국민들이 직접 만들어가는 ‘따뜻한 동행’ | 말해주세요 (ep.27),RGPVnEZSS8A,2023-02-16T01:00:16Z
"[수어통역] 대한민국 방위산업, 세계로 도약하다 (그날 ep.04)",fEjUYuoCrtc,2023-02-15T04:47:03Z
[수어로 알려주는 정책] 자립준비청년 지원 보완대책,i4bN5nJG8TY,2023-02-13T01:00:24Z
[수어영상] 가족사진을 찍을 수 없던 가족들의 사연 | 말해주세요 (ep.26),BiucOMkz2Lw,2023-02-10T01:00:05Z
[수어로 알려주는 정책]  발달장애인 평생돌봄 강화 대책,9rXVDCtcRT8,2023-02-09T01:00:03Z
"[수어영상] 10만 원 기부하면, 10만 원 세액공제 + 3만 원 상당 답례품 받는 고향사랑 기부제 | 김소통의 1분정보",ufqobLCOTOo,2023-02-07T01:00:30Z
[수어통역] 🔊 건강일상FM '인플루엔자'에 대해 알아봐요!,1D7jBF7oYDs,2023-02-06T01:04:44Z
[이벤트] 한국수어의날(2월 3일) 기억해주세요,aTWg-IGwfok,2023-02-03T05:00:01Z
[수어통역] 미얀마 청소년들과의 ‘따뜻한 동행’…셰프에서 소셜벤처 대표가 된 이유는? | 말해주세요 (ep.25),NUAlxqzDgW4,2023-02-03T01:00:09Z
"[수어로 알려주는 정책]  주민등록번호 변경, 온라인으로 신청하세요!",hvFKY7YNHI8,2023-02-02T01:00:24Z
[수어영상] 통장에 300원 입금됐다! 왜? 일회용컵 보증금제 1분 요약! | 김소통의 1분정보,LF4bAEDOF7E,2023-02-01T01:00:07Z
[수어로 알려주는 정책] 전세사기-깡통전세 피해 예방,llZeCXRciTU,2023-01-30T01:00:24Z
[수어통역] 생명을 구하고 홀연히 떠난 ‘시민 의인’…그 이유는? | 말해주세요 (ep.24),0jJRiez0rf8,2023-01-26T01:00:00Z
[수어로 알려주는 정책] 적게 배출하고 활용은 늘리는 탄소중립 핵심 기술 개발하겠습니다,q1LR_8AR6P0,2023-01-25T01:00:28Z
"[수어영상] K-드라마, 전 세계를 사로잡다 | 말해주세요 (ep.23)",iwDILQ_ywaU,2023-01-20T01:00:21Z
[수어로 알려주는 정책] 아동·청소년 성범죄자 재범 방지를 위해 제도를 개선합니다,AusdSd9MmhU,2023-01-19T01:00:06Z
[수어통역] 반드시 기억하세요! 말하기 어려운 위급 상황에서 112 신고하는 방법 | 김소통의 1분정보,c9ecSJysuV0,2023-01-17T01:00:11Z
[수어로 알려주는 정책] 한부모가족자녀 교육비 신청방법 총정리,um991LZroZc,2023-01-16T01:00:19Z
[수어통역] 웹툰 「지금 우리 학교는」 작가가 말하는 ‘K-웹툰’ | 말해주세요 (ep.22),W_i4wvM0QLw,2023-01-13T01:00:08Z
[수어로 알려주는 정책] 탄소중립·녹색성장 추진전략,aM_xdsmLElY,2023-01-12T01:00:00Z
"[수어영상] 편의점 비닐봉지, 카페 종이컵 대신 이걸 사용해주세요! | 김소통의 1분정보",f5eKmsouSLE,2023-01-10T01:00:13Z
[수어로 알려주는 정책] '학점은행제 학습자 학자금대출 제도'란?,MIfYQtaPQXY,2023-01-09T01:00:11Z
[수어통역] BTS부터 걸그룹 전성기까지…K-팝의 ‘진짜’ 성공 요인은? | 말해주세요 (ep.21),-quGwHrgtjA,2023-01-06T01:00:00Z
[수어로 알려주는 정책] 식품 유통기한이 소비기한으로 바뀝니다,t9ZL5RjQHLg,2023-01-05T01:00:18Z
[수어로 알려주는 정책] 2023년 부동산 보유세가 2020년 수준으로 낮아집니다,3OtwybZ1eMM,2023-01-04T01:00:01Z
[수어영상] 겨울철 전력 수급 비상! 전력 사용 가장 몰리는 시기 언제일까? | 김소통의 1분 정책,XFfcMhr-Uv8,2023-01-03T01:00:14Z
[수어통역] 🔊 건강일상FM '노로바이러스 감염증'이란 무엇인가요?,FzWGhoz82Nw,2023-01-02T06:41:22Z
[수어로 알려주는 정책] 윤석열 정부 청년정책❺ 참여·공정 편,mTT9wpRYoDE,2022-12-30T01:00:13Z
[수어로 알려주는 정책] 윤석열 정부 청년정책 ❹복지·생활 편,j38HuSy8toU,2022-12-29T01:00:15Z
[수어로 알려주는 정책] 윤석열 정부 청년정책 ❸ 교육 편,Gov3xxiFAIc,2022-12-28T01:00:07Z
[수어로 알려주는 정책] 윤석열 정부 청년정책 ❷ 주거 편,Fzi8eQa6vek,2022-12-27T01:00:04Z
[수어로 알려주는 정책] 윤석열 정부 청년정책 ❶일자리 편,gGm6ji0Q5yw,2022-12-26T01:51:00Z
[수어통역] 환경을 지키기 위한 전 세계적인 필수 과제 ‘탄소중립’ | 말해주세요 (ep.20),vi3EYdfFJ7Y,2022-12-23T01:00:28Z
[수어로 알려주는 정책] 주택담보대출 부담 줄이는 안심전환대출 신청·접수 안내,hSOyJZW2QOU,2022-12-21T01:12:21Z
[수어영상] 요즘 약속 많으시죠? 음주운전은 절대 금지! 내년 1월까지 집중단속 기간 | 김소통의 1분정보,jy7NvKm3e_Y,2022-12-20T01:00:21Z
[수어로 알려주는 정책] 질병관리청이 직접 답변드리는 코로나19 추가접종 Q&A,P15MQ4vMyvk,2022-12-19T01:00:14Z
"[수어통역] “지금이 마지막 기회입니다” 기후 위기, 대응 방법은? | 말해주세요 (ep.19)",DOI7HsGLT5k,2022-12-16T01:00:03Z
[수어로 알려주는 정책] 한파 국민행동요령 안내,CiVlCb1zC1Q,2022-12-14T01:00:03Z
"[수어영상] ""오토바이 소리에 잠 못 자요"" 소음 심한 이륜차 규제 강화됩니다 | 김소통의 1분 정책",KttUDUycVss,2022-12-13T01:00:11Z
[수어로 알려주는 정책]  코로나19 2가 백신 이란?,XMLs29EIoRc,2022-12-12T01:00:08Z
[수어통역] 청년 환경운동가가 위험을 무릅쓰고 쓰레기 산을 찾아갈 수밖에 없는 이유 | 말해주세요 (ep.18),PmKH9N8Rzqo,2022-12-09T01:00:12Z
"[수어영상] 오미크론 대응 2가백신, 집중 접종기간 안내드립니다",HBCRrsIsMKs,2022-12-07T01:00:04Z
"[수어영상] '심각한 위기🚨' 올겨울, 전국민 에너지 다이어트 해야할 때!  | 김소통의 1분정보",ys7ri0QjcR8,2022-12-06T01:00:14Z
[수어로 알려주는 정책] 전세피해지원센터 지원대상·내용 및 신청 방법,sqIHFhMisrk,2022-12-05T01:18:12Z
[수어통역] 나에게 딱 맞는 '맞춤형 청년정책’ 그 내용은? | 유재은 청년정책조정위원회 민간위원,FuizfXZoLDg,2022-12-02T01:00:10Z
[수어로 알려주는 정책] 버팀목전세자금대출 지원대상 및 혜택,V5WMWIViY3o,2022-11-30T01:00:12Z
[수어영상] 에너지바우처 최대  37만원까지!  지원대상과 신청방법 꼭 확인하세요 | 김소통의 1분 정책,JqNLDAyh2no,2022-11-29T01:00:05Z
[수어로 알려주는 정책] 한-아세안(ASEAN) 정상회의'란?,UEyXNrThFoI,2022-11-25T01:00:08Z
[수어로 알려주는 정책] 학교 밖 청소년 무료 건강검진 안내,-8uDjloquz4,2022-11-23T01:00:00Z
[수어로 알려주는 정책]  '여성장애인 출산지원금' 신청하세요!,3e_ceYmXO_8,2022-11-21T01:00:02Z
[수어통역] 지구를 살리는 실천 ‘제로 웨이스트’…“‘용기’를 내보세요!” | 말해주세요 (ep.17),EGT18gVkEjY,2022-11-18T01:00:09Z
[수어로 알려주는 정책]  야간·휴일에도 열려있는 달빛어린이병원,MZ_IEDjt6AU,2022-11-16T01:00:09Z
"수다왕 광희, 수어 배우기(feat.유손생) [대한민국정부X유손생X광희]",-HtoLcdqAtY,2022-11-14T09:15:00Z
[수어로 알려주는 정책] 내 주변 성범죄자 정보 확인은 성범죄자알림e,xFsPNv3BTiY,2022-11-14T01:00:16Z
[수어통역] 세계가 주목하는 'K-우주산업' 발전 정책! #미래를선도하다 | 말해주세요 (ep.16),QXZZfBKu-LA,2022-11-11T01:00:09Z
[수어로 알려주는 정책] 자동차 생애주기별 종합 정보 제공 서비스  자동차365,qFpEnQcA9uc,2022-11-10T01:00:15Z
"[수어영상] 내년에는 장애인 이동 편의,고용 여건 더 좋아집니다 | 김소통의 1분 정책",8M1GY11g55o,2022-11-07T15:00:06Z
[수어로 알려주는 정책]  대한민국 디지털 전략이란?,42x7_p__X2g,2022-11-07T01:00:01Z
"[수어통역] 우주 강국 대한민국, 대한민국 우주산업의 미래 | 말해주세요 (ep.15)",WGk1LZopEd8,2022-11-04T01:00:10Z
[수어로 알려주는 정책] 폐가전 무상 방문수거 서비스 안내,6gTLMPqORsU,2022-11-03T01:00:02Z
[수어영상] 9월부터 편의점에서 건강한 음식을 고를 수 있는 코너가 생겨요 | 김소통의 1분정보,aqx4mv9P6Jo,2022-11-01T01:00:00Z
"[수어로 알려주는 정책] 누리호, 대한민국의 우주를 열다",3kjxbNJ0j1k,2022-10-31T01:00:02Z
"[수어통역] 인공지능으로 무장애 도시를 실현하다, 인공지능으로 만들어가는 미래 | 말해주세요 (ep.14)",ZUsYgvMlV68,2022-10-28T01:00:09Z
"[수어로 알려주는 정책] 동네에서 장 볼 때, 가격 먼저 비교해 보세요 | 축산유통정보 모바일앱",fe7B8GU_o_A,2022-10-27T01:00:19Z
[수어영상] 내년 청년 지원금 얼마나 오를까? 대한민국 청년이라면 반드시 확인하세요 | 김소통의 1분 정책,1vKDXXR1Esw,2022-10-25T01:00:01Z
[수어통역] 전 국민이 누리는 숲의 공익적 가치! ‘임업직불제’ 신청부터 자격 요건까지 | 이홍대 산림청 임업직불제긴급대응반 서기관 (뉴텔러 ep.13),uo0Wgk9xpT8,2022-10-24T01:00:13Z
[수어통역] 치열한 반도체 경쟁…’대한민국의 미래는?’ #미래를선도하다 | 말해주세요 (ep.13),_mb6gYsjkMA,2022-10-21T01:00:20Z
[수어로 알려주는 정책] 정부24에서 맞춤형 공공서비스 한 번에 신청하세요!,bf9KTNZbPMw,2022-10-20T01:00:10Z
[수어영상] 시간당 천원! 바쁠 때 잠깐 어린이집에 아이 맡기세요. 시간제보육 시범사업  | 김소통의 1분 정책,Phny73BlBPs,2022-10-18T01:00:06Z
[수어로 알려주는 정책] 국민비서 '구삐'가 알려드려요!,pTkm9Hd3IjE,2022-10-17T01:00:11Z
"[수어통역] 점점 늘어가고 있는 귀농귀촌 인구, 도시에서 농촌으로 #새로운시작 | 말해주세요 (ep.12)",CJ7SLmX8H0E,2022-10-14T01:00:02Z
[수어로 알려주는 정책] 가장 어려운 약자 계층을 위한  | 2023 예산안-대상별 맞춤 지원 5편,Z-1PX43KNeU,2022-10-13T01:00:09Z
"[수어로 알려주는 정책] 소상공인 창업부터 성장, 재기까지 든든하게  | 2023 예산안-대상별 맞춤 지원 4편",QoLmljRjJSA,2022-10-12T01:00:09Z
"[수어영상] 앞으로 5년, 주거 정책 이렇게 달라집니다  | 김소통의 1분 정책",kFhPikajJV0,2022-10-11T01:00:10Z
[수어통역] 귀농 후의 새로운 일상 '마케터에서 농부로' #새로운시작 | 말해주세요 (ep.11),SaOgc-FBJUU,2022-10-07T01:00:10Z
[수어로 알려주는 정책] 우대형 안심전환대출 대상 여부 체크리스트 확인하세요,OnBT_gHxolE,2022-10-06T04:30:41Z
[수어로 알려주는 정책] 대한민국 최초 달 궤도선 | 다누리,2dcKeK-Ni9A,2022-10-06T01:00:00Z
[수어로 알려주는 정책] 알뜰교통카드 총정리,ZS886DxVegg,2022-10-05T01:00:17Z
"[수어영상] 볼거리 풍부해진 광화문 광장, 김소통이 알려줄게 | 김소통의 1분 정보",ZzIohki_QuM,2022-10-04T01:00:10Z
[수어로 알려주는 정책] 인플루엔자 계절독감 무료 예방접종  시작,U0Hf28mr5Fk,2022-09-30T01:00:19Z
[수어통역] 시니어 모델 인생 2막을 향한 도전 #새로운시작 l 말해주세요 (ep.10),8UyEWIjkl08,2022-09-29T01:00:04Z
[수어영상] 1분 만에 보는 저신용 청년과 위기 청소년을 위한 금융 정책 | 김소통의 1분 정책,G1ipi0ftCzU,2022-09-27T01:00:04Z
[수어로 알려주는 정책] 가족돌봄비용 신청하세요!,KZ2KyRYO2Lo,2022-09-26T01:00:12Z
[수어로 알려주는 정책] 중장년·어르신·플랫폼 종사자 등  | 2023 예산안-대상별 맞춤 지원 3편,MDzQgmGDifg,2022-09-23T01:00:04Z
[수어통역] ‘장애’를 넘어 ‘희망’으로 #새로운시작 | 말해주세요 (ep.09),r9XtXxSkO9c,2022-09-22T01:00:14Z
[수어로 알려주는 정책] 청년  | 2023 예산안-대상별 맞춤 지원 2편,5Ebutz6LStc,2022-09-21T01:00:02Z
"[수어영상] 밖에 비 오는지 실시간으로 알려주는 기상청 서비스, 김소통이 알려줄게 | 김소통의 1분 정보",wZk4PqM_oL4,2022-09-20T01:00:13Z
[수어로 알려주는 정책] 영유아·아동·청소년  | 2023 예산안-대상별 맞춤 지원 1편,_MEfyUNZcXU,2022-09-19T01:00:07Z
[수어영상] 청와대 장애예술인 특별전에서 우블 정은혜 작가 작품 볼래? |  김소통의 1분정보,HQ5hLAdtL-4,2022-09-16T01:00:03Z
[수어영상] 예비 군인 주목! 군대 가기 전 꼭 확인하세요! | 김소통의 1분 정책,W6alyH2aYCY,2022-09-15T01:00:09Z
[수어로 알려주는 정책] 장애인연금 신청 방법 총 정리,XGMutI77ZDA,2022-09-14T01:00:11Z
[수어로 알려주는 정책] 풍수해보험,jtoLi5HXk-E,2022-09-13T01:00:08Z
[수어로 알려주는 정책] 우리 동네 안전정보 확인하세요!  | 생활안전지도,yWO-d9tJ5EE,2022-09-08T01:15:45Z
[수어로 알려주는 정책] 장애인활동지원,MbZ0k95H_Sk,2022-09-06T01:00:04Z
[수어통역] 편리함으로 가는 새로운 방법 ‘디지털플랫폼정부’ | 고진 디지털플랫폼정부위원회 위원장 (뉴텔러 ep.12),OEcXFxoqwmY,2022-09-01T01:00:09Z
[수어영상] 완화된 부동산 대출 규제 딱 1분 정리 | 김소통의 1분 정책,c3zpCb9u2vo,2022-08-30T01:00:05Z
[수어로 알려주는 정책] 8월 22일부터 청년월세 특별지원 신청 시작!,PG3pZSZOkmQ,2022-08-29T01:00:14Z
[수어로 알려주는 정책] 누구나 무료로 신청 가능한 | 개인정보 분쟁조정 제도 안내,a6VSqM0iN_M,2022-08-24T01:00:00Z
[수어영상] 폐업 소상공인에게 재도전장려금  100만 원 지원 | 김소통의 1분 정책,axvzwhjPCpI,2022-08-23T01:00:01Z
[수어통역] 새 정부 ‘경제정책방향’ 5년간의 계획 완벽 정리 | 박명호 홍익대학교 경제학부 교수 (뉴텔러 ep.11),cLeyA3SqkX4,2022-08-18T01:00:09Z
[수어로 알려주는 정책] 아이돌봄 서비스 신청방법 총정리,38-AEaV574g,2022-08-17T01:00:02Z
[수어영상] 신분증 깜박하셨다고요? 주민등록증 모바일 확인서비스 이용해보세요! | 김소통의 1분 정책,bSGJaplLiXw,2022-08-16T01:00:06Z
"[수어통역] 국민과 더 가까이, 소통 공간으로 거듭날 ‘용산’ #새로운기대용산 | 말해주세요 (ep.08)",pF1Qi0HdW20,2022-08-11T01:00:12Z
[수어로 알려주는 정책] 상품에 대한 정보 제공부터 피해구제 신청까지 | 소비자24 이용하세요,eCa6xriUkTM,2022-08-10T01:00:08Z
[수어영상] 전기 아껴쓰면 현금으로 돌려줍니다📢 전국민 대부분 신청 가능 | 김소통의 1분 정책,zFcbp1QUQHA,2022-08-09T01:00:15Z
[수어로 알려주는 정책]  | 의료급여 임신·출산 진료비 지원대상 및 혜택,9V51G8iPg1k,2022-08-08T07:38:02Z
[수어통역] 국민들이 이어가는 우리의 이야기 | 노포-청년 함께하는 #새로운용산의미래 (말해주세요 ep.07),LQ7ccZf-N5M,2022-08-04T01:00:04Z
[수어영상] 4060세대 주목! 인생 2막 준비 돕는 서비스 2가지! | 김소통의 1분 정책,Isl_YMPNGLU,2022-08-02T01:00:07Z
[수어로 알려주는 정책] 나와 가족을 위해 | 코로나19 4차 접종 안내,vopV3bfNnIg,2022-08-01T01:00:21Z
[수어통역] 국민들이 이어가는 우리의 이야기 | 청년 창업가가 바라보는 ‘용산’ #새로운기대용산 (말해주세요 ep.06),yz_Fz-NEi_A,2022-07-28T01:00:29Z
[수어영상] 소중한 내 지갑 지키는 🚌대중교통 관련 정책 2가지! | 김소통의 1분 정책,bbjtjYPNHVI,2022-07-26T01:00:43Z
[수어로 알려주는 정책] 주민등록증 스마트폰으로 간편하게 | 주민등록증 모바일 확인서비스,yF7nWBuNVKg,2022-07-25T01:00:13Z
[수어통역] 국민들이 이어가는 우리의 이야기 | ‘용산’의 과거・현재・미래 #새로운기대용산 (말해주세요 ep.05),EZKZwpXb-90,2022-07-21T01:00:06Z
[수어로 알려주는 정책] 전기 절약하면 현금으로 | 에너지캐시백,B9wkBz2MdBg,2022-07-20T01:00:04Z
[수어영상] 아프면 맘 편히 쉬어야죠! 상병수당 제도가 시범 시행됩니다 | 김소통의 1분 정책,U6wtM-ff_jg,2022-07-19T01:00:07Z
[수어통역] 공간이 바뀌면 변하는 것들 | 용산 대통령실,gnKHm8w-6OM,2022-07-18T01:00:08Z
[수어통역] 사람과 동물의 조화로운 공존을 위한 동물보호법 | 한민 농림축산식품부 동물복지정책과 사무관 (뉴텔러 ep.10),eAernlAR0-s,2022-07-14T01:00:19Z
[수어영상] 🔥폭염 주의🔥올 여름 건강하게 보내는 법 제대로 알려줌 | 김소통의 1분 정책,QXVjRvVNaP8,2022-07-12T01:00:05Z
"[수어통역] 상병수당 시범사업 도입, 아프면 쉴 수 있는 사회를 향한 첫걸음 | 정하선 국민건강보험공단 상병수당추진단 대리 (뉴텔러 ep.09)",A_3Pz2yMah8,2022-07-07T01:00:03Z
[수어영상] 폭염에 물가 상승.. 생계가 어려운 분들을 위한 지원 소식 2가지  | 김소통의 1분 정책,wKTuMl7_ZJE,2022-07-05T01:00:17Z
